thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.15003027562217794,0.151769380501104,U10,U10,6.0,6.0,SSPG,SSPG,0.0764482077251125,0.5995838631821979,3.297540987682975,-1.4307698079529223,2.0,262.4,5.8,49.5
0.1500245360631941,0.1514441766591144,U10,U10,6.0,6.0,SSPG,SSPG,0.076242194586728,0.5998928735070654,3.39483983354828,-1.4417587570633554,5.0,267.3,5.9,49.6
0.15001979927217177,0.1513564243061628,U10,U10,6.0,6.0,SSPG,SSPG,0.0764748501076537,0.5999961222164637,3.2999813356339858,-1.4499886554265513,1.0,275.7,5.9,49.5
0.1500794124744486,0.1507594660199245,U10,U10,6.0,6.0,SSPG,SSPG,0.076488788225064,0.599996998509883,3.078671677753733,-1.438905887515211,2.0,290.9,6.0,49.5
0.15006274083879603,0.1510386086148511,U10,U10,6.0,6.0,SSPG,SSPG,0.0763576557089711,0.598563510013412,3.4164943299806745,-1.4517894585653377,1.0,264.2,5.9,49.4
0.1500810096074561,0.1510143861524119,U10,U10,6.0,6.0,SSPG,SSPG,0.0766528444655947,0.5999968802948075,3.1262002195559093,-1.44075138937849,3.0,286.6,5.9,49.2
0.15002033023510092,0.150673299699559,U10,U10,6.0,6.0,SSPG,SSPG,0.0765164026816136,0.5998247651443183,3.298011983385139,-1.4570815547664322,3.0,277.5,5.8,49.4
0.15013236876727842,0.1508945997519119,U10,U10,6.0,6.0,SSPG,SSPG,0.0762296341268229,0.5998362666020186,3.211158937854148,-1.458372357446697,5.0,284.8,5.9,49.4
0.15006834224429386,0.1515436274040863,U10,U10,6.0,6.0,SSPG,SSPG,0.076297886787354,0.5999884702314502,3.1857616465080447,-1.45265183378613,4.0,284.7,6.0,49.5
0.15006895805613255,0.1517368138437671,U10,U10,6.0,6.0,SSPG,SSPG,0.0762640683214377,0.5999791250246687,3.34029655350281,-1.4681479197252774,1.0,277.7,5.9,49.6
0.1500211762621353,0.1516989845430533,U10,U10,6.0,6.0,SSPG,SSPG,0.0762555118040716,0.599756775262863,3.383975392498908,-1.4408811525771394,4.0,261.5,5.9,49.4
0.15001993168357344,0.1513773851143919,U10,U10,6.0,6.0,SSPG,SSPG,0.0762625811995762,0.5999502597292967,3.371111334085008,-1.4525100136309688,4.0,269.1,5.8,49.5
0.15002173379792774,0.1514304252863662,U10,U10,6.0,6.0,SSPG,SSPG,0.0763314698973419,0.5999048287501814,3.3163821299830483,-1.4573132857988726,4.0,278.6,5.9,49.6
0.15002761850411953,0.151022075010146,U10,U10,6.0,6.0,SSPG,SSPG,0.0763549989812692,0.5998218953930765,3.4113852458357736,-1.4727306374722444,4.0,275.1,5.9,49.5
0.15000850890470235,0.1510127319647138,U10,U10,6.0,6.0,SSPG,SSPG,0.0761258157128041,0.5994898053244422,3.444720830000588,-1.464406795372391,0.0,267.8,5.9,49.5
0.15000465702850965,0.151503663649852,U10,U10,6.0,6.0,SSPG,SSPG,0.0762540496259506,0.5993053119414317,3.4784242171209185,-1.4531048676864144,6.0,257.6,5.8,49.4
0.15001191441703748,0.1514574186397198,U10,U10,6.0,6.0,SSPG,SSPG,0.0762042878893778,0.5995463761425623,3.445835688714171,-1.461542458829841,7.0,263.6,5.8,49.4
0.15001013226969892,0.1516718945912782,U10,U10,6.0,6.0,SSPG,SSPG,0.0761901068446592,0.5993535434452991,3.480416148006876,-1.4503030528982193,7.0,256.0,5.9,49.5
0.15002752742113504,0.1514244256266646,U10,U10,6.0,6.0,SSPG,SSPG,0.0766284389250342,0.5995743275870081,3.391595529115073,-1.4481878285604353,1.0,262.6,5.9,49.4
0.150016417846374,0.1517761017328074,U10,U10,6.0,6.0,SSPG,SSPG,0.0768435863792985,0.5997739505986456,3.292811190286561,-1.4410315814054748,6.0,266.9,5.9,49.4
0.1500755980228276,0.1518839321259183,U10,U10,6.0,6.0,SSPG,SSPG,0.0766652850428778,0.5999674103250688,3.3071862131681966,-1.4441455028516847,5.0,267.8,6.0,49.5
0.15002358735987523,0.1520568769225847,U10,U10,6.0,6.0,SSPG,SSPG,0.0764970396315786,0.59935311556678,3.3775409916001764,-1.4430024167320357,1.0,260.6,5.9,49.4
0.15002797402705906,0.1518379512811989,U10,U10,6.0,6.0,SSPG,SSPG,0.0766550649127601,0.5998358779145176,3.2831222515593024,-1.4391094531520223,0.0,266.1,5.9,49.3
0.1500568628963215,0.1516805821600182,U10,U10,6.0,6.0,SSPG,SSPG,0.0767995221636134,0.5999832500870494,3.1801198051277617,-1.4454303089832812,1.0,278.3,6.0,49.4
0.15006086676859529,0.1516288879318614,U10,U10,6.0,6.0,SSPG,SSPG,0.0768261155536556,0.5999101606319407,3.2542530822465583,-1.4514095928358293,2.0,274.1,6.0,49.4
0.1500634875584818,0.152074302170286,U10,U10,6.0,6.0,SSPG,SSPG,0.076974444184704,0.5999423467376835,3.1991740806095104,-1.4377986094182984,2.0,272.5,5.9,49.4
0.15007109881494443,0.1520718351034845,U10,U10,6.0,6.0,SSPG,SSPG,0.0768288298439881,0.5997999241478373,3.2143613190183484,-1.4456577637224242,7.0,274.4,6.0,49.3
